epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
159,2816,0.76267,0.54103,0.80935,0.80411,0.68847,0.78407,0.58799,0.74985,0.60718,0.81347,0.004786,0.004786,0.004786
160,2833.3,0.77004,0.54733,0.80958,0.80265,0.72084,0.80031,0.60546,0.74471,0.57933,0.81383,0.004753,0.004753,0.004753
161,2851.33,0.78307,0.55312,0.80614,0.80549,0.6951,0.79182,0.6029,0.74782,0.5885,0.81333,0.00472,0.00472,0.00472
162,2868.64,0.75981,0.53361,0.81974,0.81515,0.71438,0.80049,0.60742,0.74754,0.57751,0.81404,0.004687,0.004687,0.004687
163,2886.7,0.74345,0.52765,0.81059,0.79762,0.70496,0.79076,0.59864,0.74625,0.6004,0.81349,0.004654,0.004654,0.004654
164,2903.98,0.76026,0.53657,0.8139,0.83218,0.69262,0.79576,0.60175,0.75203,0.59006,0.81517,0.004621,0.004621,0.004621
165,2921.96,0.74948,0.52445,0.81489,0.81554,0.71405,0.80456,0.61343,0.73967,0.5678,0.81387,0.004588,0.004588,0.004588
166,2939.19,0.74884,0.51571,0.8105,0.80867,0.71448,0.80297,0.61104,0.73485,0.56131,0.81233,0.004555,0.004555,0.004555
167,2957.17,0.75371,0.5314,0.81004,0.82496,0.70598,0.7988,0.60449,0.74378,0.58483,0.81242,0.004522,0.004522,0.004522
168,2974.43,0.73566,0.51628,0.80587,0.82762,0.70792,0.80743,0.61505,0.73993,0.57126,0.8123,0.004489,0.004489,0.004489
169,2992.45,0.75577,0.52214,0.81521,0.82532,0.71404,0.80639,0.61353,0.73601,0.56657,0.81186,0.004456,0.004456,0.004456
170,3009.75,0.75557,0.52851,0.81385,0.80258,0.71683,0.79734,0.60666,0.73977,0.58134,0.8127,0.004423,0.004423,0.004423
171,3027.7,0.73,0.50812,0.80629,0.81938,0.7187,0.8094,0.6175,0.74154,0.56674,0.81307,0.00439,0.00439,0.00439
172,3045,0.75924,0.52784,0.80854,0.79849,0.72777,0.81257,0.61617,0.74094,0.55353,0.81221,0.004357,0.004357,0.004357
173,3063.06,0.75242,0.52601,0.81599,0.82451,0.70715,0.80469,0.60845,0.75066,0.57077,0.81222,0.004324,0.004324,0.004324
174,3080.3,0.72873,0.5124,0.8057,0.8087,0.72233,0.80617,0.61356,0.74015,0.55949,0.81318,0.004291,0.004291,0.004291
175,3098.31,0.73115,0.53284,0.80623,0.80962,0.72482,0.8086,0.61386,0.74141,0.55872,0.81287,0.004258,0.004258,0.004258
176,3115.65,0.75644,0.52965,0.8113,0.81642,0.72161,0.80602,0.61266,0.73982,0.56012,0.81257,0.004225,0.004225,0.004225
177,3133.53,0.7404,0.51565,0.80411,0.79907,0.73788,0.8121,0.61613,0.74399,0.56841,0.81289,0.004192,0.004192,0.004192
178,3150.74,0.74104,0.52287,0.81288,0.80251,0.73548,0.80907,0.61417,0.74559,0.56423,0.81357,0.004159,0.004159,0.004159
